TENDER_BIZPORTAL_ID,TENDER_COUNTRY,ESTIMATED_LANGUAGE,TENDER_DATE_OF_AWARD,TENDER_TITLE,TENDER_DESCRIPTION,AI_MATCH_TERMS,SEARCH_TEXT,AI_REVIEW_LABEL,PROCUREMENT_CONTENT
20801446,US,English/Latin,2017-08-13,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504657754!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504657754!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
73124662,US,English/Latin,2019-08-09,AIRCRAFT MANUFACTURING,"8506562914!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
8506562914!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21911323,US,English/Latin,2018-08-22,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504522961!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504522961!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
77033508,US,English/Latin,2020-04-16,HARDWARE MANUFACTURING,"8507324900!FAIRING,AIRCRAFT,AI",core_ai_en: \bAI\b,"HARDWARE MANUFACTURING 
8507324900!FAIRING,AIRCRAFT,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
12378241,US,English/Latin,2016-05-03,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8503200075!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8503200075!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
76992314,US,English/Latin,2020-04-17,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8507325856!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8507325856!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
77004130,US,English/Latin,2020-04-23,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8507338600!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8507338600!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
119733426,US,English/Latin,2024-01-06,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510366347!PLATE, STRUCTURAL, AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510366347!PLATE, STRUCTURAL, AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
88330379,IT,Spanish/Latin,2022-03-23,Italy-Rome: Tomography devices,"La procedura è finalizzata alla conclusione di un Accordo Quadro, per ogni Lotto, ai sensi dell'art. 54, comma 4, lett. a) del D Lgs. n. 50/2016, avente ad oggetto la fornitura di Tomografi Computerizzati (TC), servizi connessi, dispositivi e servizi opzionali per le Pubbliche Amministrazioni. Per maggiori dettagli, si rinvia alla documentazione di gara.",core_ai_en: \bAI\b,"Italy-Rome: Tomography devices 
La procedura è finalizzata alla conclusione di un Accordo Quadro, per ogni Lotto, ai sensi dell'art. 54, comma 4, lett. a) del D Lgs. n. 50/2016, avente ad oggetto la fornitura di Tomografi Computerizzati (TC), servizi connessi, dispositivi e servizi opzionali per le Pubbliche Amministrazioni. Per maggiori dettagli, si rinvia alla documentazione di gara.",明显误报：非英语普通词 ai,其他/需人工查看描述
72978077,US,English/Latin,2019-08-20,HARDWARE MANUFACTURING,"8506744937!BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"HARDWARE MANUFACTURING 
8506744937!BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
77034004,US,English/Latin,2020-05-06,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8507363380!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8507363380!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
82553798,IT,Spanish/Latin,2021-09-21,Italy-Turin: Various medicinal products,"Procedura aperta ai sensi dell'art 60 del d.lgs. 50 del 2016 e s.m.i. per la stipula di un accordo quadro multioperatore per la fornitura di medicinali a base di eritropoietine, filgrastim, infliximab, trastuzumab e bevacizumab e servizi connessi, da destinarsi alle Aziende del Servizio Sanitario della Regione Piemonte di cui all'art. 3, comma 1, lett. a) della L.R. n. 19 del 6 agosto 2007 e s.m.i., e alle Aziende del Servizio Sanitario delle Regioni Valle D'Aosta e Molise",core_ai_en: \bAI\b,"Italy-Turin: Various medicinal products 
Procedura aperta ai sensi dell'art 60 del d.lgs. 50 del 2016 e s.m.i. per la stipula di un accordo quadro multioperatore per la fornitura di medicinali a base di eritropoietine, filgrastim, infliximab, trastuzumab e bevacizumab e servizi connessi, da destinarsi alle Aziende del Servizio Sanitario della Regione Piemonte di cui all'art. 3, comma 1, lett. a) della L.R. n. 19 del 6 agosto 2007 e s.m.i., e alle Aziende del Servizio Sanitario delle Regioni Valle D'Aosta e Molise",明显误报：非英语普通词 ai,其他/需人工查看描述
13544228,US,English/Latin,2016-08-31,Other Aircraft Part and Auxiliary Equipment Manufacturing,"DISPLAY UNIT,DEU,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
DISPLAY UNIT,DEU,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
54116565,US,English/Latin,2020-05-12,AIRCRAFT MANUFACTURING,"8506595595!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
8506595595!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
119936086,US,English/Latin,2024-01-12,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510383811!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510383811!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
77048884,US,English/Latin,2020-05-14,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING","8507383538!NUT,SELF-LOCKING,AI",core_ai_en: \bAI\b,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING 
8507383538!NUT,SELF-LOCKING,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
46204653,AF,English/Latin,2020-05-20,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,MQ-9 REMOTELY PILOTED AIRCRAFT (RPA) LAUNCH AND RECOVERY ELEMENT (LRE) AIRCREW SUPPORT IN AFGHANISTAN.,core_ai_en: \bRPA\b,"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION 
MQ-9 REMOTELY PILOTED AIRCRAFT (RPA) LAUNCH AND RECOVERY ELEMENT (LRE) AIRCREW SUPPORT IN AFGHANISTAN.",疑似误报：RPA 可能是 remotely piloted aircraft,航空/机械零部件或维修
51034112,US,English/Latin,2018-06-05,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505563911!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505563911!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
14703324,US,English/Latin,2019-08-29,Other Aircraft Part and Auxiliary Equipment Manufacturing,"EWS WING ASSY LH,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
EWS WING ASSY LH,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
6911340,US,English/Latin,2017-11-08,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500196494!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500196494!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
17246276,US,English/Latin,2017-08-24,Aircraft Manufacturing,"8504690046!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Aircraft Manufacturing 
8504690046!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
90824716,US,English/Latin,2022-09-29,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8509436955!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8509436955!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
45317562,IT,Spanish/Latin,2019-02-26,Italy-Ascoli Piceno: Social work services,"La procedura è finalizzata alla conclusione di un accordo quadro, ai sensi dell'art. 54, co. 3, del D.Lgs. n. 50/2016, avente ad oggetto l'affidamento del servizio di assistenza domiciliare educativa a favore di minori e ragazzi con disabilità e minori in situazioni di disagio residenti nei Comuni dell'A.T.S. XXII della Regione Marche.In particolare le Amministrazioni appartenenti all'A.T.S. XXII della Regione Marche che potranno aderire all'accordo quadro sono: Ascoli Piceno, Acquasanta Terme, Arquata del Tronto, Folignano, Maltignano, Montegallo, Palmiano, Roccafluvione.",core_ai_en: \bAI\b,"Italy-Ascoli Piceno: Social work services 
La procedura è finalizzata alla conclusione di un accordo quadro, ai sensi dell'art. 54, co. 3, del D.Lgs. n. 50/2016, avente ad oggetto l'affidamento del servizio di assistenza domiciliare educativa a favore di minori e ragazzi con disabilità e minori in situazioni di disagio residenti nei Comuni dell'A.T.S. XXII della Regione Marche.In particolare le Amministrazioni appartenenti all'A.T.S. XXII della Regione Marche che potranno aderire all'accordo quadro sono: Ascoli Piceno, Acquasanta Terme, Arquata del Tronto, Folignano, Maltignano, Montegallo, Palmiano, Roccafluvione.",明显误报：非英语普通词 ai,其他/需人工查看描述
111073871,US,English/Latin,2023-06-15,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8509948909!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8509948909!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
111100318,IT,Other/Unknown Latin,2023-09-01,"Italy-Genoa: Endoscopy, endosurgery devices","Procedura di gara aperta ai sensi dell'art. 60 D.Lgs. n. 50/2016 ss.mm.ii., svolta attraverso la piattaforma telematica Sintel, per l'affidamento della fornitura in noleggio quinquennale di sistemi completi per colonne endoscopiche occorrenti alle AA.SS.LL., EE.OO., II.R.C.C.S. della Regione Liguria per un periodo di due anni (con opzione di proroga per ulteriori 12 mesi).",core_ai_en: \bAI\b,"Italy-Genoa: Endoscopy, endosurgery devices 
Procedura di gara aperta ai sensi dell'art. 60 D.Lgs. n. 50/2016 ss.mm.ii., svolta attraverso la piattaforma telematica Sintel, per l'affidamento della fornitura in noleggio quinquennale di sistemi completi per colonne endoscopiche occorrenti alle AA.SS.LL., EE.OO., II.R.C.C.S. della Regione Liguria per un periodo di due anni (con opzione di proroga per ulteriori 12 mesi).",明显误报：非英语普通词 ai,其他/需人工查看描述
45401948,IT,Spanish/Latin,2019-04-30,Italy-Rome: Certification services,"Procedura aperta sopra soglia per la conclusione di un accordo quadro con un unico operatore economico ai sensi dell'art. 54, comma 3 del D.Lgs. 50/2016 e s.m.i. per l'affidamento del servizio di realizzazione di visite ispettive nell'ambito delle attività connesse alla gestione, alla promozione e allo sviluppo del marchio ospitalità italiana - CIG: 7799373634.",core_ai_en: \bAI\b,"Italy-Rome: Certification services 
Procedura aperta sopra soglia per la conclusione di un accordo quadro con un unico operatore economico ai sensi dell'art. 54, comma 3 del D.Lgs. 50/2016 e s.m.i. per l'affidamento del servizio di realizzazione di visite ispettive nell'ambito delle attività connesse alla gestione, alla promozione e allo sviluppo del marchio ospitalità italiana - CIG: 7799373634.",明显误报：非英语普通词 ai,其他/需人工查看描述
45450356,IT,Spanish/Latin,2019-06-10,Italy-Turin: Angiography supplies,"Gara regionale centralizzata a procedura aperta per l'affidamento della fornitura di stent coronarici e vascolari e dei servizi connessi da destinarsi alle aziende del Servizio sanitario regionale di cui all'art. 3, comma 1, lettera a), della L.R. n. 19 del 6.8.2007 e s.m.i., suddivisa in 15 lotti secondo quanto dettagliato nell'allegato A al capitolato tecnico Tabella Prodotti.La presente procedura è finalizzata alla conclusione, in relazione a ciascun lotto, di un accordo quadro, ai sensi dell'art. 54, comma 4, lett. a), del D.Lgs. n. 50/2016, con un numero massimo di 3 (tre) operatori economici.",core_ai_en: \bAI\b,"Italy-Turin: Angiography supplies 
Gara regionale centralizzata a procedura aperta per l'affidamento della fornitura di stent coronarici e vascolari e dei servizi connessi da destinarsi alle aziende del Servizio sanitario regionale di cui all'art. 3, comma 1, lettera a), della L.R. n. 19 del 6.8.2007 e s.m.i., suddivisa in 15 lotti secondo quanto dettagliato nell'allegato A al capitolato tecnico Tabella Prodotti.La presente procedura è finalizzata alla conclusione, in relazione a ciascun lotto, di un accordo quadro, ai sensi dell'art. 54, comma 4, lett. a), del D.Lgs. n. 50/2016, con un numero massimo di 3 (tre) operatori economici.",明显误报：非英语普通词 ai,其他/需人工查看描述
45484021,IT,English/Latin,2019-05-24,Italy-Rome: Tyres for motor cars,"Procedura aperta ai sensi dell'art. 60 D.Lgs. 18.4.2016 n. 50 e s.m.i. in modalità application service provider (asp) per la stipula di un accordo quadro, ex art. 54 D.Lgs. 50/2016, inerente alla fornitura di pneumatici estivi ed invernali per veicoli militari di derivazione commerciale, su 2 lotti, con servizio opzionale di messa in opera presso un centro assistenza autorizzato.",core_ai_en: \bAI\b,"Italy-Rome: Tyres for motor cars 
Procedura aperta ai sensi dell'art. 60 D.Lgs. 18.4.2016 n. 50 e s.m.i. in modalità application service provider (asp) per la stipula di un accordo quadro, ex art. 54 D.Lgs. 50/2016, inerente alla fornitura di pneumatici estivi ed invernali per veicoli militari di derivazione commerciale, su 2 lotti, con servizio opzionale di messa in opera presso un centro assistenza autorizzato.",明显误报：非英语普通词 ai,其他/需人工查看描述
54317504,IT,Spanish/Latin,2019-05-31,Italy-Rome: Network equipment,"Fornitura di apparati di Networking in tecnologia CISCO, ed in particolare la la fornitura di sistemi, apparati e relativi accessori Cisco presenti nel listino ufficiale Gpl Price List Emea Cisco.Ai sensi dell'art. 106, comma 1 lett. a) del Codice, la stazione appaltante, qualora l'importo contrattuale non dovesse essere esaurito alla scadenza del termine di durata contrattuale, si riserva la facoltà di estendere la durata del relativo contratto per il tempo necessario all'utilizzo dell'intero importo contrattuale.Il valore stimato rappresenta l'importo massimo del relativo Accordo quadro e non è soggetto a ribasso; tale importo non è in alcun modo impegnativo né vincolante per RAI. Gli effettivi importi delle prestazioni da eseguire saranno determinati in sede di stipula delle Richieste di esecuzione.",core_ai_en: \bAI\b,"Italy-Rome: Network equipment 
Fornitura di apparati di Networking in tecnologia CISCO, ed in particolare la la fornitura di sistemi, apparati e relativi accessori Cisco presenti nel listino ufficiale Gpl Price List Emea Cisco.Ai sensi dell'art. 106, comma 1 lett. a) del Codice, la stazione appaltante, qualora l'importo contrattuale non dovesse essere esaurito alla scadenza del termine di durata contrattuale, si riserva la facoltà di estendere la durata del relativo contratto per il tempo necessario all'utilizzo dell'intero importo contrattuale.Il valore stimato rappresenta l'importo massimo del relativo Accordo quadro e non è soggetto a ribasso; tale importo non è in alcun modo impegnativo né vincolante per RAI. Gli effettivi importi delle prestazioni da eseguire saranno determinati in sede di stipula delle Richieste di esecuzione.",明显误报：非英语普通词 ai,其他/需人工查看描述
111260134,IT,English/Latin,2023-05-08,Italy-Turin: Construction work for water and sewage pipelines,"procedura aperta ai sensi dell'art. 60 del D.Lgs. 50/2016, gestita integralmente con modalità telematica, per l'affidamento di lavori di manutenzione delle reti e degli impianti del Servizio Idrico Integrato (rif. APP_51-2/2022)",core_ai_en: \bAI\b,"Italy-Turin: Construction work for water and sewage pipelines 
procedura aperta ai sensi dell'art. 60 del D.Lgs. 50/2016, gestita integralmente con modalità telematica, per l'affidamento di lavori di manutenzione delle reti e degli impianti del Servizio Idrico Integrato (rif. APP_51-2/2022)",明显误报：非英语普通词 ai,工程/建筑/能源服务
111275476,IT,Spanish/Latin,2023-04-21,Italy-Turin: Meter reading service,"procedura aperta ai sensi dell'art. 60 del D.Lgs. 50/2016, gestita integralmente con modalità telematica, per l'affidamento del servizio di fotolettura dei contatori misuranti i consumi di acqua potabile degli utenti di SMAT.Responsabile del Procedimento: dott. Salvatore GIAMPAOLO.",core_ai_en: \bAI\b,"Italy-Turin: Meter reading service 
procedura aperta ai sensi dell'art. 60 del D.Lgs. 50/2016, gestita integralmente con modalità telematica, per l'affidamento del servizio di fotolettura dei contatori misuranti i consumi di acqua potabile degli utenti di SMAT.Responsabile del Procedimento: dott. Salvatore GIAMPAOLO.",明显误报：非英语普通词 ai,其他/需人工查看描述
111340149,US,English/Latin,2023-06-23,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8509961524!BRACKET,MOUNTING,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8509961524!BRACKET,MOUNTING,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
198338064,US,English/Latin,2025-03-05,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"2-CH PRE-AMP LRM,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
2-CH PRE-AMP LRM,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
8809803,US,English/Latin,2025-03-06,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502059357!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502059357!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21765586,US,English/Latin,2016-01-20,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502853387!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502853387!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
12711976,US,English/Latin,2010-03-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4513784347!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4513784347!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
11965607,US,English/Latin,2017-01-24,Other Support Activities for Air Transportation,"IGF::OT::IGF O-LEVEL MAINTENANCE GCS SUPPORT UNDER THE RPA CONTRACT FOR NASHVILLE, TN ANG.",core_ai_en: \bRPA\b,"Other Support Activities for Air Transportation 
IGF::OT::IGF O-LEVEL MAINTENANCE GCS SUPPORT UNDER THE RPA CONTRACT FOR NASHVILLE, TN ANG.",疑似误报：RPA 可能是 remotely piloted aircraft,设施维护/清洁/安保/邮政服务
51333969,US,English/Latin,2019-01-10,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8506189176!COVER,SEAT FRAME,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8506189176!COVER,SEAT FRAME,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
12037360,US,English/Latin,2017-01-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504035389!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504035389!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
20325074,US,English/Latin,2011-02-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4517056589!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4517056589!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
8658546,US,English/Latin,2015-02-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501847173!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501847173!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91370035,IT,Spanish/Latin,2022-04-06,Italy-Catanzaro: Laboratory reagents,"Procedura aperta ai sensi degli artt. 58 e 60 del D.Lgs. n. 50/2016, suddivisa in n. 56 lotti singoli e separati, avente ad oggetto l'affidamento della fornitura in service per 60 mesi di sistemi completi di diagnostica di laboratorio di microbiologa e virologia da aggiudicare con il criterio dell'offerta economicamente più vantaggiosa sulla base del miglior rapporto qualità/prezzo.Numero gara: 7732416",core_ai_en: \bAI\b,"Italy-Catanzaro: Laboratory reagents 
Procedura aperta ai sensi degli artt. 58 e 60 del D.Lgs. n. 50/2016, suddivisa in n. 56 lotti singoli e separati, avente ad oggetto l'affidamento della fornitura in service per 60 mesi di sistemi completi di diagnostica di laboratorio di microbiologa e virologia da aggiudicare con il criterio dell'offerta economicamente più vantaggiosa sulla base del miglior rapporto qualità/prezzo.Numero gara: 7732416",明显误报：非英语普通词 ai,医疗/实验室/语音识别相关
15947398,US,English/Latin,2011-03-02,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4517107806!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4517107806!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
8680637,US,English/Latin,2015-03-06,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501879793!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501879793!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
18269596,US,English/Latin,2014-03-04,Other Aircraft Part and Auxiliary Equipment Manufacturing,"SPINDLE ASSEMBLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
SPINDLE ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91403850,IT,English/Latin,2022-12-15,Italy-Trento: Vocational training services,"Affidamento della gestione dei corsi OSS all'APSP Opera Barelli ai sensi dell'articolo 36 commi 1 e 2 della LP n. 5/2006 e dell'articolo 30 del DPP 1.10.2008, n. 42-149/leg. per gli anni formativi 2022/2023 e 2023/2024",core_ai_en: \bAI\b,"Italy-Trento: Vocational training services 
Affidamento della gestione dei corsi OSS all'APSP Opera Barelli ai sensi dell'articolo 36 commi 1 e 2 della LP n. 5/2006 e dell'articolo 30 del DPP 1.10.2008, n. 42-149/leg. per gli anni formativi 2022/2023 e 2023/2024",明显误报：非英语普通词 ai,AI 咨询、培训或专业服务
20908615,US,English/Latin,2014-03-10,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500380698!QUADRANT,CONTROL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500380698!QUADRANT,CONTROL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
8690025,US,English/Latin,2015-03-11,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501856526!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501856526!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21891948,US,English/Latin,2016-02-01,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502886068!ADAPTER,TIE DOWN,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502886068!ADAPTER,TIE DOWN,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
79168377,IT,English/Latin,2021-03-15,"Italy-Milan: Fleet management, repair and maintenance services","Procedura aperta, ai sensi dell'art. 60 del D.Lgs. n. 50/2016, recante Codice dei contratti e ss.mm.ii., per l'affidamento a terzi del servizio di sostituzione e/o manutenzione pneumatici per gli automezzi fino a 3,5 t e motoveicoli della Guardia di finanza in dotazione ai reparti dipendenti dal Comando regionale Lombardia della Guardia di finanza, suddivisa in 12 lotti.",core_ai_en: \bAI\b,"Italy-Milan: Fleet management, repair and maintenance services 
Procedura aperta, ai sensi dell'art. 60 del D.Lgs. n. 50/2016, recante Codice dei contratti e ss.mm.ii., per l'affidamento a terzi del servizio di sostituzione e/o manutenzione pneumatici per gli automezzi fino a 3,5 t e motoveicoli della Guardia di finanza in dotazione ai reparti dipendenti dal Comando regionale Lombardia della Guardia di finanza, suddivisa in 12 lotti.",明显误报：非英语普通词 ai,设施维护/清洁/安保/邮政服务
91423632,IT,English/Latin,2022-12-04,Italy-Ferrara: Social services,"Gestione dei servizi educativi per la prima infanzia (0/6) e delle scuole dell'infanzia (3/6 anni) del Comune di Ferrara dei nidi e scuole dell'infanzia Ponte, Margherite, Pacinotti, della scuola dell'infanzia Jovine e del nido Salice e servizi richiesti per un periodo di tre anni scolastici (2022/2023 -2023/2024 -2024/2025, ai sensi e modalità meglio descritte nel Capitolato speciale d'appalto.",core_ai_en: \bAI\b,"Italy-Ferrara: Social services 
Gestione dei servizi educativi per la prima infanzia (0/6) e delle scuole dell'infanzia (3/6 anni) del Comune di Ferrara dei nidi e scuole dell'infanzia Ponte, Margherite, Pacinotti, della scuola dell'infanzia Jovine e del nido Salice e servizi richiesti per un periodo di tre anni scolastici (2022/2023 -2023/2024 -2024/2025, ai sensi e modalità meglio descritte nel Capitolato speciale d'appalto.",明显误报：非英语普通词 ai,其他/需人工查看描述
6441705,US,English/Latin,2013-03-07,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500156402!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500156402!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
7596116,US,English/Latin,2014-03-14,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500746084!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500746084!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
20655981,GB,English/Latin,2014-03-13,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500735372!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500735372!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
