TENDER_BIZPORTAL_ID,TENDER_COUNTRY,ESTIMATED_LANGUAGE,TENDER_DATE_OF_AWARD,TENDER_TITLE,TENDER_DESCRIPTION,AI_MATCH_TERMS,SEARCH_TEXT,AI_REVIEW_LABEL,PROCUREMENT_CONTENT
46131577,US,English/Latin,2023-02-01,2018-12-26 : Boulder : NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"TO ENABLE ROBUST AND RESILIENT SPACE-BASED ASSETS THAT ARE ABLE TO OPERATE AUTONOMOUSLY IN CHAOTIC GRAVITATIONAL ENVIRONMENTS, NEW TECHNOLOGIES MUST BE DEVELOPED TO SUPPORT REGULAR PLANNING AND SCHEDULING OF EFFICIENT, YET RELIABLE, MANEUVERS. REDUCING THE DEPENDENCY ON A HUMAN-IN-THE-LOOP AND SHIFTING THESE RESPONSIBILITIES TO AN ONBOARD COMPUTING PLATFORM SUPPORTS RAPID IMPLEMENTATION OF MANEUVERS IN RESPONSE TO AN UNCERTAIN ENVIRONMENT. EVEN WITH CONTINUED IMPROVEMENTS IN COMPUTING EQUIPMENT FOR SPACECRAFT, THE DEVELOPMENT OF ONBOARD MANEUVER PLANNING ALGORITHMS TENDS TO BE HINDERED BY A SIGNIFICANT CHALLENGE: THESE ALGORITHMS MUST BE ABLE TO EFFICIENTLY DESIGN MANEUVERS TO BE FEASIBLE, SAFE AND ROBUST TO UNCERTAINTIES WHILE ACHIEVING A VARIETY OF SHORT-TERM AND LONG-TERM GOALS. IN THE ABSENCE OF WELL-DEFINED ANALYTICAL DESCRIPTIONS OF THESE REQUIREMENTS, THIS CHALLENGE HAS PREVIOUSLY ONLY BEEN WELL-SOLVED BY HUMANS, WHO POSSESS THE ABILITY TO REASON, LEARN AND ADAPT. DURING SPACE-BASED OPERATIONS, ORBITAL MANEUVERS ARE REGULARLY REQUIRED FOR STATION-KEEPING, RECONFIGURATION, COLLISION AVOIDANCE AND RENDEZVOUS. IN EACH FUNDAMENTAL OPERATIONAL MODE, THE MANEUVERS ARE IMPLEMENTED OVER DIFFERENT TIME SCALES: WHILE STATIONKEEPING OPERATIONS ARE TYPICALLY PERFORMED BY GROUND-BASED TEAMS OVER LONG TIME INTERVALS, UNEXPECTED HAZARDOUS OBJECTS MAY NECESSITATE COLLISION AVOIDANCE MANEUVERS OR COMPLETE ORBITAL RECONFIGURATION TO BE IMPLEMENTED IMMEDIATELY. FURTHERMORE, FOR A FRACTIONATED SPACE-BASED SYSTEM, AN INCREASE IN THE NUMBER OF SPACECRAFT OR COMPONENTS RESULTS IN THE STATION-KEEPING OPERATIONS PLANNED BY HUMANS BECOMING MORE COSTLY AND TIME-CONSUMING TO MANAGE. TO ADDRESS THESE CHALLENGES, SPACECRAFT WILL NEED TO BE ABLE TO AUTONOMOUSLY MANEUVER WITHOUT RELIANCE ON GROUND-BASED HUMAN INSTRUCTIONS FOR EITHER ROUTINE OR IMMEDIATE ACTIONS. WE PROPOSE TO INCORPORATE THE CAPABILITIES OF HUMANS TO LEARN AND ADAPT INTO THE MANEUVER PLANNING PROCESS. THE PROPOSED WORK FOCUSES ON DEVELOPING A NEW TECHNOLOGY FOR AUTONOMOUS ONBOARD PLANNING OF SPACECRAFT MANEUVERS IN CHAOTIC DYNAMICAL REGIMES VIA MACHINE LEARNING. TO ACHIEVE THIS GOAL, THE FOLLOWING OBJECTIVES WILL BE COMPLETED: 1) OFFLINE LEARNING FOR FEASIBLE AND EFFICIENT MANEUVERS: DEVELOP AND VALIDATE A MACHINE LEARNING ALGORITHM FOR MANEUVER PLANNING IN A CHAOTIC GRAVITATIONAL ENVIRONMENT, ASSUMING FULL STATE KNOWLEDGE. INVERSE REINFORCEMENT LEARNING WILL BE USED TO UNCOVER THE REWARD FUNCTION BEING OPTIMIZED BY A HUMAN FLIGHT DYNAMICIST WHO IS ABLE TO BALANCE A VARIETY OF GOALS THAT CANNOT BE DESCRIBED ANALYTICALLY. A REINFORCEMENT LEARNING ALGORITHM WILL THEN LEARN TO DESIGN THE MANEUVERS THAT SAFELY AND EFFICIENTLY OPTIMIZE THIS REWARD FUNCTION DURING STATION-KEEPING AND ORBIT RECONFIGURATION. 2) ONLINE LEARNING FOR ROBUSTNESS AND RESILIENCY: ADAPT AND CHARACTERIZE THE CAPABILITY OF THE REINFORCEMENT LEARNING ALGORITHM TO AUTONOMOUSLY AND RESILIENTLY PLAN MANEUVERS WITH INCOMPLETE AND UNCERTAIN STATE INFORMATION. IN A CHAOTIC SYSTEM WHERE SMALL UNCERTAINTIES OR INCOMPLETE INFORMATION CAN PROPAGATE TO PRODUCE LARGE ERRORS, THE POLICIES AND MODELS LEARNED IN THE FIRST OBJECTIVE MUST BE UPDATED. 3) AUTONOMOUS INTROSPECTION AND MACHINE SELF-CONFIDENCE: DEVELOP TECHNIQUES TO ENABLE THE MACHINE LEARNING ALGORITHM TO HOLISTICALLY EXAMINE ITS OWN PERFORMANCE, ADJUST APPROPRIATELY, AND COMMUNICATE AND IMPROVE ITS SELF-CONFIDENCE TO ENSURE EFFICIENT, SAFE, AND TRANSPARENT OPERATION. BY CONTINUALLY MONITORING MANEUVERS AND THEIR SUCCESS IN ACHIEVING THE DESIRED GOALS, THE USE OF A LEARNING ALGORITHM IS EXPECTED TO REDUCE THE COMPLEXITY AND RISK ASSOCIATED WITH IDENTIFYING LOWER-COST, FEASIBLE AND ROBUST MANEUVERS ONBOARD A SPACECRAFT. THE DEVELOPED TECHNOLOGY CAN ENHANCE A MISSION BY REDUCING THE OPERATIONAL COST AND COMPLEXITY OR ENABLE A MISSION BY SUPPORTING RAPID RESPONSE TO UNCERTAIN ENVIRONMENTS WHEN GROUND-BASED APPROACHES TO MANEUVER PLANNING ARE INFEASIBLE.",core_ai_en: machine learning; core_ai_en: reinforcement learning,"2018-12-26 : Boulder : NATIONAL AERONAUTICS AND SPACE ADMINISTRATION 
TO ENABLE ROBUST AND RESILIENT SPACE-BASED ASSETS THAT ARE ABLE TO OPERATE AUTONOMOUSLY IN CHAOTIC GRAVITATIONAL ENVIRONMENTS, NEW TECHNOLOGIES MUST BE DEVELOPED TO SUPPORT REGULAR PLANNING AND SCHEDULING OF EFFICIENT, YET RELIABLE, MANEUVERS. REDUCING THE DEPENDENCY ON A HUMAN-IN-THE-LOOP AND SHIFTING THESE RESPONSIBILITIES TO AN ONBOARD COMPUTING PLATFORM SUPPORTS RAPID IMPLEMENTATION OF MANEUVERS IN RESPONSE TO AN UNCERTAIN ENVIRONMENT. EVEN WITH CONTINUED IMPROVEMENTS IN COMPUTING EQUIPMENT FOR SPACECRAFT, THE DEVELOPMENT OF ONBOARD MANEUVER PLANNING ALGORITHMS TENDS TO BE HINDERED BY A SIGNIFICANT CHALLENGE: THESE ALGORITHMS MUST BE ABLE TO EFFICIENTLY DESIGN MANEUVERS TO BE FEASIBLE, SAFE AND ROBUST TO UNCERTAINTIES WHILE ACHIEVING A VARIETY OF SHORT-TERM AND LONG-TERM GOALS. IN THE ABSENCE OF WELL-DEFINED ANALYTICAL DESCRIPTIONS OF THESE REQUIREMENTS, THIS CHALLENGE HAS PREVIOUSLY ONLY BEEN WELL-SOLVED BY HUMANS, WHO POSSESS THE ABILITY TO REASON, LEARN AND ADAPT. DURING SPACE-BASED OPERATIONS, ORBITAL MANEUVERS ARE REGULARLY REQUIRED FOR STATION-KEEPING, RECONFIGURATION, COLLISION AVOIDANCE AND RENDEZVOUS. IN EACH FUNDAMENTAL OPERATIONAL MODE, THE MANEUVERS ARE IMPLEMENTED OVER DIFFERENT TIME SCALES: WHILE STATIONKEEPING OPERATIONS ARE TYPICALLY PERFORMED BY GROUND-BASED TEAMS OVER LONG TIME INTERVALS, UNEXPECTED HAZARDOUS OBJECTS MAY NECESSITATE COLLISION AVOIDANCE MANEUVERS OR COMPLETE ORBITAL RECONFIGURATION TO BE IMPLEMENTED IMMEDIATELY. FURTHERMORE, FOR A FRACTIONATED SPACE-BASED SYSTEM, AN INCREASE IN THE NUMBER OF SPACECRAFT OR COMPONENTS RESULTS IN THE STATION-KEEPING OPERATIONS PLANNED BY HUMANS BECOMING MORE COSTLY AND TIME-CONSUMING TO MANAGE. TO ADDRESS THESE CHALLENGES, SPACECRAFT WILL NEED TO BE ABLE TO AUTONOMOUSLY MANEUVER WITHOUT RELIANCE ON GROUND-BASED HUMAN INSTRUCTIONS FOR EITHER ROUTINE OR IMMEDIATE ACTIONS. WE PROPOSE TO INCORPORATE THE CAPABILITIES OF HUMANS TO LEARN AND ADAPT INTO THE MANEUVER PLANNING PROCESS. THE PROPOSED WORK FOCUSES ON DEVELOPING A NEW TECHNOLOGY FOR AUTONOMOUS ONBOARD PLANNING OF SPACECRAFT MANEUVERS IN CHAOTIC DYNAMICAL REGIMES VIA MACHINE LEARNING. TO ACHIEVE THIS GOAL, THE FOLLOWING OBJECTIVES WILL BE COMPLETED: 1) OFFLINE LEARNING FOR FEASIBLE AND EFFICIENT MANEUVERS: DEVELOP AND VALIDATE A MACHINE LEARNING ALGORITHM FOR MANEUVER PLANNING IN A CHAOTIC GRAVITATIONAL ENVIRONMENT, ASSUMING FULL STATE KNOWLEDGE. INVERSE REINFORCEMENT LEARNING WILL BE USED TO UNCOVER THE REWARD FUNCTION BEING OPTIMIZED BY A HUMAN FLIGHT DYNAMICIST WHO IS ABLE TO BALANCE A VARIETY OF GOALS THAT CANNOT BE DESCRIBED ANALYTICALLY. A REINFORCEMENT LEARNING ALGORITHM WILL THEN LEARN TO DESIGN THE MANEUVERS THAT SAFELY AND EFFICIENTLY OPTIMIZE THIS REWARD FUNCTION DURING STATION-KEEPING AND ORBIT RECONFIGURATION. 2) ONLINE LEARNING FOR ROBUSTNESS AND RESILIENCY: ADAPT AND CHARACTERIZE THE CAPABILITY OF THE REINFORCEMENT LEARNING ALGORITHM TO AUTONOMOUSLY AND RESILIENTLY PLAN MANEUVERS WITH INCOMPLETE AND UNCERTAIN STATE INFORMATION. IN A CHAOTIC SYSTEM WHERE SMALL UNCERTAINTIES OR INCOMPLETE INFORMATION CAN PROPAGATE TO PRODUCE LARGE ERRORS, THE POLICIES AND MODELS LEARNED IN THE FIRST OBJECTIVE MUST BE UPDATED. 3) AUTONOMOUS INTROSPECTION AND MACHINE SELF-CONFIDENCE: DEVELOP TECHNIQUES TO ENABLE THE MACHINE LEARNING ALGORITHM TO HOLISTICALLY EXAMINE ITS OWN PERFORMANCE, ADJUST APPROPRIATELY, AND COMMUNICATE AND IMPROVE ITS SELF-CONFIDENCE TO ENSURE EFFICIENT, SAFE, AND TRANSPARENT OPERATION. BY CONTINUALLY MONITORING MANEUVERS AND THEIR SUCCESS IN ACHIEVING THE DESIRED GOALS, THE USE OF A LEARNING ALGORITHM IS EXPECTED TO REDUCE THE COMPLEXITY AND RISK ASSOCIATED WITH IDENTIFYING LOWER-COST, FEASIBLE AND ROBUST MANEUVERS ONBOARD A SPACECRAFT. THE DEVELOPED TECHNOLOGY CAN ENHANCE A MISSION BY REDUCING THE OPERATIONAL COST AND COMPLEXITY OR ENABLE A MISSION BY SUPPORTING RAPID RESPONSE TO UNCERTAIN ENVIRONMENTS WHEN GROUND-BASED APPROACHES TO MANEUVER PLANNING ARE INFEASIBLE.",明确 AI 相关,航空/机械零部件或维修
73766566,US,English/Latin,2022-11-09,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,"R&D SERVICES, TRAVEL, ODCS- IMPROVING TALENT MANAGEMENT THROUGH DATA SCIENCE- DEVELOPING METHODS FOR AUTOMATED ASSESSMENT",core_ai_en: data science,"RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES 
R&D SERVICES, TRAVEL, ODCS- IMPROVING TALENT MANAGEMENT THROUGH DATA SCIENCE- DEVELOPING METHODS FOR AUTOMATED ASSESSMENT",明确 AI 相关,AI 研究、研发或原型项目
47097224,US,English/Latin,2020-02-10,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",CASCADE.  THIS APPLIED RESEARCH PROJECT WILL APPLY DEEP REINFORCEMENT LEARNING (DEEP RL) TO THE COMMAND AND CONTROL OF THE GROUND WAR IN THE SYNTHETIC THEATER OPERATIONS RESEARCH MODEL (STORM) TO ASSESS THE POTENTIAL OF ARTIFICIALLY INTELLIGENT COURSE OF ACTION (COA) DEVELOPMENT. A CAPSTONE DEMONSTRATION WILL PIT A HUMAN TEAM AGAINST A HUMAN- MACHINE (OR MACHINE-ONLY) TEAM TO UNDERSTAND THE FEASIBILITY AND UTILITY OF CONTINUED DEVELOPMENT TOWARDS ARTIFICIALLY INTELLIGENT COMBAT MODELS.,core_ai_en: reinforcement learning,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY) 
CASCADE.  THIS APPLIED RESEARCH PROJECT WILL APPLY DEEP REINFORCEMENT LEARNING (DEEP RL) TO THE COMMAND AND CONTROL OF THE GROUND WAR IN THE SYNTHETIC THEATER OPERATIONS RESEARCH MODEL (STORM) TO ASSESS THE POTENTIAL OF ARTIFICIALLY INTELLIGENT COURSE OF ACTION (COA) DEVELOPMENT. A CAPSTONE DEMONSTRATION WILL PIT A HUMAN TEAM AGAINST A HUMAN- MACHINE (OR MACHINE-ONLY) TEAM TO UNDERSTAND THE FEASIBILITY AND UTILITY OF CONTINUED DEVELOPMENT TOWARDS ARTIFICIALLY INTELLIGENT COMBAT MODELS.",明确 AI 相关,AI 研究、研发或原型项目
54690681,US,English/Latin,2022-02-10,2020-01-31 : BOSTON : NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"THE MACHINE LEARNING TECHNIQUE HAS BEEN DEVELOPED TO PREDICT VARIOUS PLASMA QUANTITIES INCLUDING TOTAL PLASMA DENSITY AND PLASMA WAVE AMPLITUDE IN EARTH'S MAGNETOSPHERE USING CONTROLLING INDICES. WE WILL EXTEND THIS TECHNIQUE TO PREDICT THE GLOBAL DISTRIBUTION OF WHISTLER MODE WAVES (CHORUS, HISS, MAGNETOSONIC WAVE), EMIC AND ULF WAVES USING SOLAR WIND PARAMETERS. THE SOLAR WIND PARAMETERS ARE AVAILABLE FROM THE OMNI DATA, AND THE DATASET OF VARIOUS PLASMA WAVES AND ELECTRON DENSITY ARE AVAILABLE FROM THE THEMIS AND VAN ALLEN PROBES MEASUREMENTS. WE WILL USE THE VAN ALLEN PROBES OBSERVATION OF ENERGETIC ELECTRONS TO ANALYZE THE RADIATION BELT ELECTRON FLUX VARIATIONS. AFTER IDENTIFYING TYPICAL EVENTS SHOWING THE ELECTRON RESPONSE TO THE SOLAR WIND DRIVERS, WE WILL SIMULATE THE RADIATION BELT FLUX EVOLUTION USING THE GLOBAL PLASMA WAVE DISTRIBUTION PREDICTED BY THE MACHINE LEARNING TECHNIQUE. THE UCLA 3D DIFFUSION CODE HAS BEEN DEVELOPED AND FULLY VALIDATED FOR SIMULATING THE ELECTRON EVOLUTION DUE TO RESONANT WAVE-PARTICLE INTERACTIONS. FOR COMPARISON, WE WILL ALSO PERFORM THE RADIATION BELT SIMULATION USING THE EMPIRICAL PLASMA WAVE MODEL, WHICH IS AVAILABLE FROM THE RECENT SATELLITE STATISTICS. THE SIMULATION RESULTS WILL BE VALIDATED AGAINST THE SATELLITE OBSERVATIONS USING VALIDATION METRICS.",core_ai_en: machine learning,"2020-01-31 : BOSTON : NATIONAL AERONAUTICS AND SPACE ADMINISTRATION 
THE MACHINE LEARNING TECHNIQUE HAS BEEN DEVELOPED TO PREDICT VARIOUS PLASMA QUANTITIES INCLUDING TOTAL PLASMA DENSITY AND PLASMA WAVE AMPLITUDE IN EARTH'S MAGNETOSPHERE USING CONTROLLING INDICES. WE WILL EXTEND THIS TECHNIQUE TO PREDICT THE GLOBAL DISTRIBUTION OF WHISTLER MODE WAVES (CHORUS, HISS, MAGNETOSONIC WAVE), EMIC AND ULF WAVES USING SOLAR WIND PARAMETERS. THE SOLAR WIND PARAMETERS ARE AVAILABLE FROM THE OMNI DATA, AND THE DATASET OF VARIOUS PLASMA WAVES AND ELECTRON DENSITY ARE AVAILABLE FROM THE THEMIS AND VAN ALLEN PROBES MEASUREMENTS. WE WILL USE THE VAN ALLEN PROBES OBSERVATION OF ENERGETIC ELECTRONS TO ANALYZE THE RADIATION BELT ELECTRON FLUX VARIATIONS. AFTER IDENTIFYING TYPICAL EVENTS SHOWING THE ELECTRON RESPONSE TO THE SOLAR WIND DRIVERS, WE WILL SIMULATE THE RADIATION BELT FLUX EVOLUTION USING THE GLOBAL PLASMA WAVE DISTRIBUTION PREDICTED BY THE MACHINE LEARNING TECHNIQUE. THE UCLA 3D DIFFUSION CODE HAS BEEN DEVELOPED AND FULLY VALIDATED FOR SIMULATING THE ELECTRON EVOLUTION DUE TO RESONANT WAVE-PARTICLE INTERACTIONS. FOR COMPARISON, WE WILL ALSO PERFORM THE RADIATION BELT SIMULATION USING THE EMPIRICAL PLASMA WAVE MODEL, WHICH IS AVAILABLE FROM THE RECENT SATELLITE STATISTICS. THE SIMULATION RESULTS WILL BE VALIDATED AGAINST THE SATELLITE OBSERVATIONS USING VALIDATION METRICS.",明确 AI 相关,AI 数据分析、建模或算法服务
46184676,US,English/Latin,2024-01-23,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",THIS IS A NON-PERSONAL SERVICE TASK ORDER TO PROVIDE THE FEDERAL HIGHWAY ADMINISTRATION (FHWA)WITH TECHNICAL SUPPORT IN RAISING AWARENESS OF ARTIFICIAL INTELLIGENCE APPLICATIONS IN TRANSPORTATION MANAGEMENT SYSTEMS OPERATIONS.,core_ai_en: artificial intelligence,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES 
THIS IS A NON-PERSONAL SERVICE TASK ORDER TO PROVIDE THE FEDERAL HIGHWAY ADMINISTRATION (FHWA)WITH TECHNICAL SUPPORT IN RAISING AWARENESS OF ARTIFICIAL INTELLIGENCE APPLICATIONS IN TRANSPORTATION MANAGEMENT SYSTEMS OPERATIONS.",明确 AI 相关,AI 软件、平台或信息系统
80025368,US,English/Latin,2022-11-17,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",HUMAN SYSTEMS INTEGRATION CONSIDERATIONS WITH ARTIFICIAL INTELLIGENCE / MACHINE LEARNING TECHNOLOGIES,core_ai_en: artificial intelligence; core_ai_en: machine learning,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY) 
HUMAN SYSTEMS INTEGRATION CONSIDERATIONS WITH ARTIFICIAL INTELLIGENCE / MACHINE LEARNING TECHNOLOGIES",明确 AI 相关,AI 研究、研发或原型项目
38961705,US,English/Latin,2020-02-19,COMPUTER SYSTEMS DESIGN SERVICES,"THE DATA ANALYTICS TEAM IS FOCUSED ON IMPROVING THE USE, MANAGEMENT AND APPLICATION OF DATA BY RAPIDLY PROTOTYPING, DEVELOPING AND DEPLOYING SOLUTIONS TO ADDRESS THE MOST PRESSING ANALYTIC CHALLENGES AT NASA.  THE TEAM PROVIDES A TESTBED TO FOSTER EXPERIMENTATION AND UNLOCK OPPORTUNITIES FOR PRODUCTIVITY IMPROVEMENT BETWEEN MISSION DIRECTORATES AND PROBLEM SOLVERS THROUGH THE ABILITY TO HARNESS INFORMATION TECHNOLOGIES IN NEW AND CREATIVE WAYS THAT CAN BE REPLICATED ACROSS PROGRAMS.  IT WILL ALSO SERVE AS A MECHANISM TO ATTRACT TOP DATA SCIENCE TALENT.",core_ai_en: data science,"COMPUTER SYSTEMS DESIGN SERVICES 
THE DATA ANALYTICS TEAM IS FOCUSED ON IMPROVING THE USE, MANAGEMENT AND APPLICATION OF DATA BY RAPIDLY PROTOTYPING, DEVELOPING AND DEPLOYING SOLUTIONS TO ADDRESS THE MOST PRESSING ANALYTIC CHALLENGES AT NASA.  THE TEAM PROVIDES A TESTBED TO FOSTER EXPERIMENTATION AND UNLOCK OPPORTUNITIES FOR PRODUCTIVITY IMPROVEMENT BETWEEN MISSION DIRECTORATES AND PROBLEM SOLVERS THROUGH THE ABILITY TO HARNESS INFORMATION TECHNOLOGIES IN NEW AND CREATIVE WAYS THAT CAN BE REPLICATED ACROSS PROGRAMS.  IT WILL ALSO SERVE AS A MECHANISM TO ATTRACT TOP DATA SCIENCE TALENT.",明确 AI 相关,AI 软件、平台或信息系统
47257669,US,English/Latin,2023-10-30,CUSTOM COMPUTER PROGRAMMING SERVICES,UTILIZING ARTIFICIAL INTELLIGENCE FOR OPERATIONAL ENERGY,core_ai_en: artificial intelligence,"CUSTOM COMPUTER PROGRAMMING SERVICES 
UTILIZING ARTIFICIAL INTELLIGENCE FOR OPERATIONAL ENERGY",明确 AI 相关,AI 软件、平台或信息系统
90808415,US,English/Latin,2022-12-01,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)","BAA CONTRACT FOR R&D SERVICES AWARDED IN RESPONSE TO PROPOSAL TITLED, TESTING SCALABLE, END-TO-END ARTIFICIAL INTELLIGENCE DATA PLATFORM SOLUTIONS ACROSS NATIONAL SECURITY MISSIONS, SUBMITTED IN RESPONSE TO BAA SOLICITATION W911NF17S0003.",core_ai_en: artificial intelligence,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY) 
BAA CONTRACT FOR R&D SERVICES AWARDED IN RESPONSE TO PROPOSAL TITLED, TESTING SCALABLE, END-TO-END ARTIFICIAL INTELLIGENCE DATA PLATFORM SOLUTIONS ACROSS NATIONAL SECURITY MISSIONS, SUBMITTED IN RESPONSE TO BAA SOLICITATION W911NF17S0003.",明确 AI 相关,AI 研究、研发或原型项目
2555295,US,English/Latin,2011-05-10,"Research and Development in the Physical, Engineering, and Life Sciences","THE OBJECTIVE OF THIS PROJECT IS TO DEVELOP A WIRELESS INTELLIGENT DUAL-BAND PHOTODETECTOR SYSTEM FOR ADVANCED FIRE DETECTION/RECOGNITION, COMBINING UV/IR III NITRIDE MATERIAL PHOTODIODE STRUCTURES CONTROLLED BY FPGA PORTABLE CIRCUITRY, WITH A NEURAL NETWORK IDENTIFICATION CAPABILITY. SPECTRAL RANGE, DETECTOR SPEED, SPATIAL RESOLUTION BECOME CRITICAL FOR FAST FIRE DETECTION AS WELL AS FOR AVOIDING COSTLY FALSE ALARMS. CURRENT DETECTORS ARE BULKY, HAVE LOW MECHANICAL AND TEMPERATURE STRENGTH, AND CANNOT BE EASILY INTEGRATED INTO NETWORKS. MINIATURE, CHIP-BASED DUAL-COLOR HIGH-TEMPERATURE VISIBLE- OR EVEN SOLAR-BLIND OPTICAL SENSOR SYSTEM WOULD ALLOW FOR FAST AND FALSE ALARM-FREE FIRE DETECTION AND RECOGNITION, THUS PROVIDING A FAST AND RELIABLE RESPONSE IN SEPARATED UV AND IR BANDS WITH HIGH SPATIAL RESOLUTION, AND SMART, ARTIFICIAL NEURAL NETWORKS BASED SIGNAL ANALYSIS MOREOVER, DEVELOPMENT OF SUCH SENSORS WILL PROMOTE FABRICATION OF MULTI-PIXEL DUAL-BAND UV/IR FOCAL PLANE ARRAYS WITH A VISIBLE- OR SOLAR-BLIND IMAGING CAPABILITY. THIS PROJECT WILL ALSO CONSIDER INTEGRATION THE OPTICAL SENSOR SYSTEM WITH EXISTING STATE OF THE ART SMOKE SENSORS FOR DETECTION OF SMOLDERING (FLAMELESS) FIRES AS WELL. ONE OF THE APPROACHES FOR SUCH INTEGRATION IS BASED ON PLACING THE REMOTE HIGH SENSITIVITY DUAL-BAND UV/IR FOCAL PLANE ARRAYS INTEGRATED SMOKE DETECTORS IN AREAS THAT ARE PRONE TO POSSIBLE FIRES, SUCH AS AIRCRAFT OR SPACECRAFT ENGINES AND POWER CIRCUITS. THESE DEVICES WILL THEN COMMUNICATE WITH ONE CENTRAL CONTROL SYSTEM THAT ANALYSES THE NATURE AND TYPE OF FLAME AND SOUND AN ALARM ACCORDINGLY. THE SECOND APPROACH IS TO INTEGRATE THE SMOKE AND THE HIGH SENSITIVITY DUAL-BAND UV/IR FOCAL PLANE ARRAY DETECTOR INTO A UNIT CONTROLLED BY ONE SYSTEM, AND THEN PLACE THEM IN A CLOSE PROXIMITY OF POSSIBLE FIRE SOURCES.",core_ai_en: neural network; core_ai_en: neural networks,"Research and Development in the Physical, Engineering, and Life Sciences 
THE OBJECTIVE OF THIS PROJECT IS TO DEVELOP A WIRELESS INTELLIGENT DUAL-BAND PHOTODETECTOR SYSTEM FOR ADVANCED FIRE DETECTION/RECOGNITION, COMBINING UV/IR III NITRIDE MATERIAL PHOTODIODE STRUCTURES CONTROLLED BY FPGA PORTABLE CIRCUITRY, WITH A NEURAL NETWORK IDENTIFICATION CAPABILITY. SPECTRAL RANGE, DETECTOR SPEED, SPATIAL RESOLUTION BECOME CRITICAL FOR FAST FIRE DETECTION AS WELL AS FOR AVOIDING COSTLY FALSE ALARMS. CURRENT DETECTORS ARE BULKY, HAVE LOW MECHANICAL AND TEMPERATURE STRENGTH, AND CANNOT BE EASILY INTEGRATED INTO NETWORKS. MINIATURE, CHIP-BASED DUAL-COLOR HIGH-TEMPERATURE VISIBLE- OR EVEN SOLAR-BLIND OPTICAL SENSOR SYSTEM WOULD ALLOW FOR FAST AND FALSE ALARM-FREE FIRE DETECTION AND RECOGNITION, THUS PROVIDING A FAST AND RELIABLE RESPONSE IN SEPARATED UV AND IR BANDS WITH HIGH SPATIAL RESOLUTION, AND SMART, ARTIFICIAL NEURAL NETWORKS BASED SIGNAL ANALYSIS MOREOVER, DEVELOPMENT OF SUCH SENSORS WILL PROMOTE FABRICATION OF MULTI-PIXEL DUAL-BAND UV/IR FOCAL PLANE ARRAYS WITH A VISIBLE- OR SOLAR-BLIND IMAGING CAPABILITY. THIS PROJECT WILL ALSO CONSIDER INTEGRATION THE OPTICAL SENSOR SYSTEM WITH EXISTING STATE OF THE ART SMOKE SENSORS FOR DETECTION OF SMOLDERING (FLAMELESS) FIRES AS WELL. ONE OF THE APPROACHES FOR SUCH INTEGRATION IS BASED ON PLACING THE REMOTE HIGH SENSITIVITY DUAL-BAND UV/IR FOCAL PLANE ARRAYS INTEGRATED SMOKE DETECTORS IN AREAS THAT ARE PRONE TO POSSIBLE FIRES, SUCH AS AIRCRAFT OR SPACECRAFT ENGINES AND POWER CIRCUITS. THESE DEVICES WILL THEN COMMUNICATE WITH ONE CENTRAL CONTROL SYSTEM THAT ANALYSES THE NATURE AND TYPE OF FLAME AND SOUND AN ALARM ACCORDINGLY. THE SECOND APPROACH IS TO INTEGRATE THE SMOKE AND THE HIGH SENSITIVITY DUAL-BAND UV/IR FOCAL PLANE ARRAY DETECTOR INTO A UNIT CONTROLLED BY ONE SYSTEM, AND THEN PLACE THEM IN A CLOSE PROXIMITY OF POSSIBLE FIRE SOURCES.",明确 AI 相关,航空/机械零部件或维修
